north-carolina-tar-heels-at-tcu-horned-frogs-week-1,CFB,1,2026,401856766,CbsGameCode,FoxGameCode,,north-carolina-tar-heels,tcu-horned-frogs,2026-08-29T04:00Z,,,false
hawaii-rainbow-warriors-at-stanford-cardinal-week-1,CFB,1,2026,401858201,CbsGameCode,FoxGameCode,,hawaii-rainbow-warriors,stanford-cardinal,2026-08-29T04:00Z,,,false
nc-state-wolfpack-at-virginia-cavaliers-week-1,CFB,1,2026,401858202,CbsGameCode,FoxGameCode,,nc-state-wolfpack,virginia-cavaliers,2026-08-29T04:00Z,,,false
new-mexico-state-aggies-at-florida-state-seminoles-week-1,CFB,1,2026,401858203,CbsGameCode,FoxGameCode,,new-mexico-state-aggies,florida-state-seminoles,2026-08-29T04:00Z,,,false
