abilene-christian-wildcats-at-texas-tech-red-raiders-week-1,texas-tech-red-raiders,0,0,0,0,0,0
nicholls-colonels-at-kansas-state-wildcats-week-1,nicholls-colonels,0,0,0,0,0,0
nicholls-colonels-at-kansas-state-wildcats-week-1,kansas-state-wildcats,0,0,0,0,0,0
oklahoma-state-cowboys-at-tulsa-golden-hurricane-week-1,oklahoma-state-cowboys,0,0,0,0,0,0
oklahoma-state-cowboys-at-tulsa-golden-hurricane-week-1,tulsa-golden-hurricane,0,0,0,0,0,0
northern-arizona-lumberjacks-at-arizona-wildcats-week-1,northern-arizona-lumberjacks,0,0,0,0,0,0
northern-arizona-lumberjacks-at-arizona-wildcats-week-1,arizona-wildcats,0,0,0,0,0,0
morgan-state-bears-at-arizona-state-sun-devils-week-1,morgan-state-bears,0,0,0,0,0,0
morgan-state-bears-at-arizona-state-sun-devils-week-1,arizona-state-sun-devils,0,0,0,0,0,0
utah-tech-trailblazers-at-byu-cougars-week-1,utah-tech-trailblazers,0,0,0,0,0,0
utah-tech-trailblazers-at-byu-cougars-week-1,byu-cougars,0,0,0,0,0,0
boston-college-eagles-at-cincinnati-bearcats-week-1,boston-college-eagles,0,0,0,0,0,0
boston-college-eagles-at-cincinnati-bearcats-week-1,cincinnati-bearcats,0,0,0,0,0,0
oregon-state-beavers-at-houston-cougars-week-1,oregon-state-beavers,0,0,0,0,0,0
oregon-state-beavers-at-houston-cougars-week-1,houston-cougars,0,0,0,0,0,0
southeast-missouri-state-redhawks-at-iowa-state-cyclones-week-1,southeast-missouri-state-redhawks,0,0,0,0,0,0
southeast-missouri-state-redhawks-at-iowa-state-cyclones-week-1,iowa-state-cyclones,0,0,0,0,0,0
coastal-carolina-chanticleers-at-west-virginia-mountaineers-week-1,coastal-carolina-chanticleers,0,0,0,0,0,0
coastal-carolina-chanticleers-at-west-virginia-mountaineers-week-1,west-virginia-mountaineers,0,0,0,0,0,0
miami-oh-redhawks-at-pittsburgh-panthers-week-1,miami-oh-redhawks,0,0,0,0,0,0
miami-oh-redhawks-at-pittsburgh-panthers-week-1,pittsburgh-panthers,0,0,0,0,0,0
